name,main_category,image,actual_price
"TrueBasics Joint Ease, with 1500 mg Glucosamine, 1200 mg Chondroitin, Boswellia, Vitamin D3, and Hyaluronic Acid, Joint Su...",beauty & health,https://m.media-amazon.com/images/I/51T3IN5peRL._AC_UL320_.jpg,1699.0
Safa Honey Elixir 100% Pure Raw Honey with Apple cider Vinegar Ginger Garlic and Lemon for Immunity Boost Heart Health Blo...,beauty & health,https://m.media-amazon.com/images/I/616OP6C4R0L._AC_UL320_.jpg,625.0
Garcinia Cambogia Extract Capsules Fat Burner and Weight Loss Products for Men and Women - 60 Capsules,beauty & health,https://m.media-amazon.com/images/I/712NOf1ILLL._AC_UL320_.jpg,1299.0
"Unived Pea Protein Isolate with Natural Digestive Enzymes, 100% Vegan & Plant-Based, BCAAs, Amino Acid, Lean Muscle Develo...",beauty & health,https://m.media-amazon.com/images/I/71hLSlRe79L._AC_UL320_.jpg,2550.0
Warlord Smelling Salt Stimulant | Chamberofgods,beauty & health,https://m.media-amazon.com/images/I/61jmvE7LgOL._AC_UL320_.jpg,1399.0
"NAKPRO Vegan Plant Protein Powder| 24.09g Protein, 4.6g BCAA | Pea Protein and Brown Rice Protein Powder for Muscle Gain a...",beauty & health,https://m.media-amazon.com/images/I/61fcObxjrQL._AC_UL320_.jpg,2499.0
SHANE NEEM KARELA JAMUN POWDER,beauty & health,https://m.media-amazon.com/images/I/6178Nu3StUL._AC_UL320_.jpg,240.0
"Namo Organics - Maca Root Powder - 150 Gm - 100% Natural | Add to Coffee, Smoothies, Baking - Imported From Peru",beauty & health,https://m.media-amazon.com/images/I/61jWn+uSXhL._AC_UL320_.jpg,699.0
"Ayucine Forever Dhanvantari Rasayan Churna 80gm, 1 Count (AF90)",beauty & health,https://m.media-amazon.com/images/I/61TA7TYkQxS._AC_UL320_.jpg,95.0
"Carbamide Forte Micronised Creatine Monohydrate Powder | Creatine Supplement for Lean Muscle Volumization, Strength & Ener...",beauty & health,https://m.media-amazon.com/images/I/614MvphhwhL._AC_UL320_.jpg,995.0
"Rajvaidya shital prasad & sons Hempushpa Syrup, 454 ml",beauty & health,https://m.media-amazon.com/images/I/810dPCsIl-L._AC_UL320_.jpg,550.0
Palak Notes Beauty Care Organic Plant Based Collagen Powder for Adults | 250 grams,beauty & health,https://m.media-amazon.com/images/I/71m64eEGYYL._AC_UL320_.jpg,1499.0
"Glutone 1000 & Escor-Z Combo Pack| Setria L-Glutathione, Vitamin C and Zinc Effervescent Tablets| Healthy Skin| Pack of 15...",beauty & health,https://m.media-amazon.com/images/I/51VdCNrfEbL._AC_UL320_.jpg,2998.0
"Saffola Fittify The Perfekt Gummies for Kids, Teenagers, Men, Women & Adults | Daily Immunity Essentials like Zinc & Vitam...",beauty & health,https://m.media-amazon.com/images/I/71NADkYjIkL._AC_UL320_.jpg,899.0
"Zingavita Calcium Vitamin D Gummies for Kids | Ideal Nutrition for Milk Hater Kids | Strengthens Bones & Teeth, Boosts Imm...",beauty & health,https://m.media-amazon.com/images/I/612qVv9j+tL._AC_UL320_.jpg,699.0
Rheuma Gold Majoon 200gm,beauty & health,https://m.media-amazon.com/images/I/81dVMJhYZ7L._AC_UL320_.jpg,320.0
Himalaya Pure Hands Purifying Tulsi Hand Wash Pump 250 ml & Himalaya Pure Hands Deep Cleansing Tulsi and Lemon Pump 250 ml,beauty & health,https://m.media-amazon.com/images/I/61DwM8ruKhL._AC_UL320_.jpg,190.0
Patanjali Divya Gulab Jal 120ml liquid- Pack of 2,beauty & health,https://m.media-amazon.com/images/I/110GGJ541GL._AC_UL320_.jpg,70.0
Zaria Zarivit D3 Vitamin D3 1x4 Cholecalciferol 60000 IU Softgel Capsules,beauty & health,https://m.media-amazon.com/images/I/81ny9VKQdqL._AC_UL320_.jpg,129.0
Baidyanath KUMARI ASAV (Baidyanath) Liquid 450 ml,beauty & health,https://m.media-amazon.com/images/I/51ycUGy1PML._AC_UL320_.jpg,185.0
Organic India Chyawanprash - 500g Pack,beauty & health,https://m.media-amazon.com/images/I/813js9pmQzL._AC_UL320_.jpg,495.0
Amway Nutrilite Biotin Cherry Plus Tablets Pack Of 2 ( Packaging May Very),beauty & health,https://m.media-amazon.com/images/I/51EVjZPUhhL._AC_UL320_.jpg,1396.0
Herbalife Combo F1 Shake Mango - 500Gm (Combo Pack Of 2) With Protein Powder (400gm),beauty & health,https://m.media-amazon.com/images/I/61mSdfC6+GL._AC_UL320_.jpg,7146.0
"Baidyanath Chandraprabha Bati, Enriched with Shuddha Shilajit and 40 others ayurvedic herbs|For healthy urinary Tract, in ...",beauty & health,https://m.media-amazon.com/images/I/51DTcAmQXzL._AC_UL320_.jpg,270.0
Vitrovea (NEULIFE) Triple Calcium with K27 and D3- Multi source CCM formula w/Zinc-Phosphorus-Magnesium (120 Tabs),beauty & health,https://m.media-amazon.com/images/I/91cCggEHcNL._AC_UL320_.jpg,1199.0
"Birju Mahavir Gokhru Chota - Tribulus Terrestris Seeds - Small Caltrops, Natural, 200 gram (BMPL-355)",beauty & health,https://m.media-amazon.com/images/I/91ov3RW4ngL._AC_UL320_.jpg,390.0
"Jiva Ashwagandha Tablet - Pure Herbs Used, Daily Energizer, Revitalize Body & Mind - 120 Tablets Pack of 1",beauty & health,https://m.media-amazon.com/images/I/71JvB2D3X5S._AC_UL320_.jpg,240.0
